step,wall_time_s,metric,value
0,41.647,eval/walltime,23.8139591217041
0,41.647,eval/episode_reward,-628.4591064453125
0,41.647,eval/episode_reward/ctrl,-0.24425330758094788
0,41.647,eval/episode_reward/forward,619.2255859375
0,41.647,eval/episode_reward/joint,-0.09726326167583466
0,41.647,eval/episode_reward/orient,-1247.3431396484375
0,41.647,eval/episode_reward/total,-628.4591064453125
0,41.647,eval/episode_state/forward_vel,0.5510988235473633
0,41.647,eval/episode_state/up_z,125.68656921386719
0,41.647,eval/episode_reward_std,1272.6427001953125
0,41.647,eval/episode_reward/ctrl_std,0.002233811654150486
0,41.647,eval/episode_reward/forward_std,26.856292724609375
0,41.647,eval/episode_reward/joint_std,0.004905537702143192
0,41.647,eval/episode_reward/orient_std,1279.2518310546875
0,41.647,eval/episode_reward/total_std,1272.6427001953125
0,41.647,eval/episode_state/forward_vel_std,23.219493865966797
0,41.647,eval/episode_state/up_z_std,580.114501953125
0,41.647,eval/avg_episode_length,1000.0
0,41.647,eval/std_episode_length,0.0
0,41.647,eval/epoch_eval_time,23.8139591217041
0,41.647,eval/sps,1343.749682128039
1048576,263.599,episode/sps,4145.519750216625
1048576,263.599,episode/length,1000.0
1048576,263.599,episode/reward/ctrl,-0.24499936848878862
1048576,263.599,episode/reward/forward,619.1775524902343
1048576,263.599,episode/reward/joint,-0.09833635732531548
1048576,263.599,episode/reward/orient,-1741.997643585205
1048576,263.599,episode/reward/total,-1123.163454647064
1048576,263.599,episode/state/forward_vel,0.446471346616745
1048576,263.599,episode/state/up_z,-102.08934280395508
1048576,263.599,episode/sum_reward,-1123.163454647064
1048576,263.599,episode/entropy_loss,-0.114905424118042
1048576,263.599,episode/kl_mean,2.952216544151306
1048576,263.599,episode/learning_rate,0.0003000000142492354
1048576,263.599,episode/policy_dist_max_loc,1.314074593782425
1048576,263.599,episode/policy_dist_max_std,1.7898091495037078
1048576,263.599,episode/policy_dist_mean_loc,0.006303922450169921
1048576,263.599,episode/policy_dist_mean_std,0.6965504199266433
1048576,263.599,episode/policy_dist_min_loc,-1.070656749010086
1048576,263.599,episode/policy_dist_min_std,0.19770945906639098
1048576,263.599,episode/policy_loss,0.31829027473926547
1048576,263.599,episode/total_loss,207.74308334350587
1048576,263.599,episode/v_loss,207.5396989440918
1048576,288.348,eval/walltime,48.42563271522522
1048576,288.348,training/sps,4724.278055132529
1048576,288.348,training/walltime,221.95475959777832
1048576,288.348,training/entropy_loss,-0.11488981544971466
1048576,288.348,training/kl_mean,2.990615129470825
1048576,288.348,training/learning_rate,0.0003000000142492354
1048576,288.348,training/policy_dist_max_loc,1.3428339958190918
1048576,288.348,training/policy_dist_max_std,1.7709643840789795
1048576,288.348,training/policy_dist_mean_loc,0.006046731024980545
1048576,288.348,training/policy_dist_mean_std,0.6962250471115112
1048576,288.348,training/policy_dist_min_loc,-1.0677027702331543
1048576,288.348,training/policy_dist_min_std,0.1890922635793686
1048576,288.348,training/policy_loss,0.3343230187892914
1048576,288.348,training/total_loss,206.47109985351562
1048576,288.348,training/v_loss,206.2516632080078
1048576,288.348,eval/episode_reward,-864.412353515625
1048576,288.348,eval/episode_reward/ctrl,-0.22232690453529358
1048576,288.348,eval/episode_reward/forward,606.99951171875
1048576,288.348,eval/episode_reward/joint,-0.04998960345983505
1048576,288.348,eval/episode_reward/orient,-1471.1397705078125
1048576,288.348,eval/episode_reward/total,-864.412353515625
1048576,288.348,eval/episode_state/forward_vel,-10.601306915283203
1048576,288.348,eval/episode_state/up_z,25.21929168701172
1048576,288.348,eval/episode_reward_std,977.9638061523438
1048576,288.348,eval/episode_reward/ctrl_std,0.004609938710927963
1048576,288.348,eval/episode_reward/forward_std,23.919675827026367
1048576,288.348,eval/episode_reward/joint_std,0.011281835846602917
1048576,288.348,eval/episode_reward/orient_std,981.2122802734375
1048576,288.348,eval/episode_reward/total_std,977.9638061523438
1048576,288.348,eval/episode_state/forward_vel_std,18.006244659423828
1048576,288.348,eval/episode_state/up_z_std,464.1406555175781
1048576,288.348,eval/avg_episode_length,1000.0
1048576,288.348,eval/std_episode_length,0.0
1048576,288.348,eval/epoch_eval_time,24.611673593521118
1048576,288.348,eval/sps,1300.1960178938753
2097152,498.155,episode/sps,4470.469629940262
2097152,498.155,episode/length,1000.0
2097152,498.155,episode/reward/ctrl,-0.22015625059604646
2097152,498.155,episode/reward/forward,610.6113543701172
2097152,498.155,episode/reward/joint,-0.047647841535508634
2097152,498.155,episode/reward/orient,-1761.3207370376588
2097152,498.155,episode/reward/total,-1150.9771500873567
2097152,498.155,episode/state/forward_vel,-7.044431346058846
2097152,498.155,episode/state/up_z,-93.2695901453495
2097152,498.155,episode/sum_reward,-1150.9771500873567
2097152,498.155,episode/entropy_loss,-0.1148206926137209
2097152,498.155,episode/kl_mean,0.4021347612142563
2097152,498.155,episode/learning_rate,0.0003000000142492354
2097152,498.155,episode/policy_dist_max_loc,0.9340186893939972
2097152,498.155,episode/policy_dist_max_std,1.4783530855178832
2097152,498.155,episode/policy_dist_mean_loc,0.004696400268003344
2097152,498.155,episode/policy_dist_mean_std,0.6964018934965134
2097152,498.155,episode/policy_dist_min_loc,-0.8144551873207092
2097152,498.155,episode/policy_dist_min_std,0.2952638275921345
2097152,498.155,episode/policy_loss,0.1189741762727499
2097152,498.155,episode/total_loss,127.22883064270019
2097152,498.155,episode/v_loss,127.22467735290527
2097152,507.073,eval/walltime,57.330440044403076
2097152,507.073,training/sps,4997.692876759471
2097152,507.073,training/walltime,431.76677203178406
2097152,507.073,training/entropy_loss,-0.11483381688594818
2097152,507.073,training/kl_mean,0.4109852910041809
2097152,507.073,training/learning_rate,0.0003000000142492354
2097152,507.073,training/policy_dist_max_loc,0.9469029307365417
2097152,507.073,training/policy_dist_max_std,1.502208948135376
2097152,507.073,training/policy_dist_mean_loc,0.005037836730480194
2097152,507.073,training/policy_dist_mean_std,0.696523904800415
2097152,507.073,training/policy_dist_min_loc,-0.8227696418762207
2097152,507.073,training/policy_dist_min_std,0.2924543023109436
2097152,507.073,training/policy_loss,0.12868860363960266
2097152,507.073,training/total_loss,133.61871337890625
2097152,507.073,training/v_loss,133.6048583984375
2097152,507.073,eval/episode_reward,-670.3714599609375
2097152,507.073,eval/episode_reward/ctrl,-0.21782037615776062
2097152,507.073,eval/episode_reward/forward,605.4113159179688
2097152,507.073,eval/episode_reward/joint,-0.041400302201509476
2097152,507.073,eval/episode_reward/orient,-1275.5234375
2097152,507.073,eval/episode_reward/total,-670.3714599609375
2097152,507.073,eval/episode_state/forward_vel,-9.747541427612305
2097152,507.073,eval/episode_state/up_z,132.86700439453125
2097152,507.073,eval/episode_reward_std,953.0817260742188
2097152,507.073,eval/episode_reward/ctrl_std,0.002068985952064395
2097152,507.073,eval/episode_reward/forward_std,32.030723571777344
2097152,507.073,eval/episode_reward/joint_std,0.005547627341002226
2097152,507.073,eval/episode_reward/orient_std,941.916259765625
2097152,507.073,eval/episode_reward/total_std,953.0817260742188
2097152,507.073,eval/episode_state/forward_vel_std,25.38925552368164
2097152,507.073,eval/episode_state/up_z_std,423.5102233886719
2097152,507.073,eval/avg_episode_length,1000.0
2097152,507.073,eval/std_episode_length,0.0
2097152,507.073,eval/epoch_eval_time,8.904807329177856
2097152,507.073,eval/sps,3593.5645564331853
3145728,701.409,episode/sps,5158.9494469703595
3145728,701.409,episode/length,1000.0
3145728,701.409,episode/reward/ctrl,-0.21761444881558417
3145728,701.409,episode/reward/forward,612.8270587158203
3145728,701.409,episode/reward/joint,-0.04003369262441993
3145728,701.409,episode/reward/orient,-1152.5412726593017
3145728,701.409,episode/reward/total,-539.9718126869202
3145728,701.409,episode/state/forward_vel,-4.517383957207203
3145728,701.409,episode/state/up_z,179.4276554083824
3145728,701.409,episode/sum_reward,-539.9718126869202
3145728,701.409,episode/entropy_loss,-0.1144658962637186
3145728,701.409,episode/kl_mean,0.011231052987277508
3145728,701.409,episode/learning_rate,0.0003000000142492354
3145728,701.409,episode/policy_dist_max_loc,0.9320692867040634
3145728,701.409,episode/policy_dist_max_std,1.4684543991088868
3145728,701.409,episode/policy_dist_mean_loc,-0.001340200376289431
3145728,701.409,episode/policy_dist_mean_std,0.6960990101099014
3145728,701.409,episode/policy_dist_min_loc,-0.780202209353447
3145728,701.409,episode/policy_dist_min_std,0.29877840742468836
3145728,701.409,episode/policy_loss,-0.005915955935488455
3145728,701.409,episode/total_loss,103.29397850036621
3145728,701.409,episode/v_loss,103.4143605041504
3145728,710.480,eval/walltime,66.38811731338501
3145728,710.480,training/sps,5395.547986483572
3145728,710.480,training/walltime,626.1077365875244
3145728,710.480,training/entropy_loss,-0.11450234055519104
3145728,710.480,training/kl_mean,0.011369109153747559
3145728,710.480,training/learning_rate,0.0003000000142492354
3145728,710.480,training/policy_dist_max_loc,0.9296014308929443
3145728,710.480,training/policy_dist_max_std,1.4682526588439941
3145728,710.480,training/policy_dist_mean_loc,-0.00024195310834329575
3145728,710.480,training/policy_dist_mean_std,0.6960759162902832
3145728,710.480,training/policy_dist_min_loc,-0.7824445962905884
3145728,710.480,training/policy_dist_min_std,0.29752588272094727
3145728,710.480,training/policy_loss,-0.003854452632367611
3145728,710.480,training/total_loss,103.43019104003906
3145728,710.480,training/v_loss,103.54854583740234
3145728,710.480,eval/episode_reward,-319.8549499511719
3145728,710.480,eval/episode_reward/ctrl,-0.21872714161872864
3145728,710.480,eval/episode_reward/forward,608.7764892578125
3145728,710.480,eval/episode_reward/joint,-0.04451877623796463
3145728,710.480,eval/episode_reward/orient,-928.3680419921875
3145728,710.480,eval/episode_reward/total,-319.8549499511719
3145728,710.480,eval/episode_state/forward_vel,-9.119084358215332
3145728,710.480,eval/episode_state/up_z,254.8678741455078
3145728,710.480,eval/episode_reward_std,692.2152099609375
3145728,710.480,eval/episode_reward/ctrl_std,0.0025166126433759928
3145728,710.480,eval/episode_reward/forward_std,26.208816528320312
3145728,710.480,eval/episode_reward/joint_std,0.006654384545981884
3145728,710.480,eval/episode_reward/orient_std,688.8697509765625
3145728,710.480,eval/episode_reward/total_std,692.2152099609375
3145728,710.480,eval/episode_state/forward_vel_std,20.740625381469727
3145728,710.480,eval/episode_state/up_z_std,352.42462158203125
3145728,710.480,eval/avg_episode_length,1000.0
3145728,710.480,eval/std_episode_length,0.0
3145728,710.480,eval/epoch_eval_time,9.057677268981934
3145728,710.480,eval/sps,3532.914570668595
4194304,905.322,episode/sps,5142.250160014678
4194304,905.322,episode/length,1000.0
4194304,905.322,episode/reward/ctrl,-0.2181102992594242
4194304,905.322,episode/reward/forward,607.2855731201172
4194304,905.322,episode/reward/joint,-0.0439044900238514
4194304,905.322,episode/reward/orient,-783.5662465286255
4194304,905.322,episode/reward/total,-176.54261311531067
4194304,905.322,episode/state/forward_vel,-9.072421595603227
4194304,905.322,episode/state/up_z,341.7709515285492
4194304,905.322,episode/sum_reward,-176.54261311531067
4194304,905.322,episode/entropy_loss,-0.11419428370893002
4194304,905.322,episode/kl_mean,0.009453684017062187
4194304,905.322,episode/learning_rate,0.0003000000142492354
4194304,905.322,episode/policy_dist_max_loc,0.8746751594543457
4194304,905.322,episode/policy_dist_max_std,1.4404827976226806
4194304,905.322,episode/policy_dist_mean_loc,-0.0076208046777173875
4194304,905.322,episode/policy_dist_mean_std,0.696514680981636
4194304,905.322,episode/policy_dist_min_loc,-0.7268320697546006
4194304,905.322,episode/policy_dist_min_std,0.32494983851909637
4194304,905.322,episode/policy_loss,-0.007802564036101103
4194304,905.322,episode/total_loss,59.485180358886716
4194304,905.322,episode/v_loss,59.60717704772949
4194304,914.425,eval/walltime,75.47691345214844
4194304,914.425,training/sps,5381.516821280631
4194304,914.425,training/walltime,820.9554040431976
4194304,914.425,training/entropy_loss,-0.11425559222698212
4194304,914.425,training/kl_mean,0.009485294111073017
4194304,914.425,training/learning_rate,0.0003000000142492354
4194304,914.425,training/policy_dist_max_loc,0.8731309771537781
4194304,914.425,training/policy_dist_max_std,1.4356228113174438
4194304,914.425,training/policy_dist_mean_loc,-0.006512322463095188
4194304,914.425,training/policy_dist_mean_std,0.696488618850708
4194304,914.425,training/policy_dist_min_loc,-0.7289779186248779
4194304,914.425,training/policy_dist_min_std,0.3234024941921234
4194304,914.425,training/policy_loss,-0.006029379554092884
4194304,914.425,training/total_loss,60.655487060546875
4194304,914.425,training/v_loss,60.77577209472656
4194304,914.425,eval/episode_reward,167.06532287597656
4194304,914.425,eval/episode_reward/ctrl,-0.21934080123901367
4194304,914.425,eval/episode_reward/forward,610.8399658203125
4194304,914.425,eval/episode_reward/joint,-0.046563729643821716
4194304,914.425,eval/episode_reward/orient,-443.5086364746094
4194304,914.425,eval/episode_reward/total,167.06532287597656
4194304,914.425,eval/episode_state/forward_vel,-6.510438919067383
4194304,914.425,eval/episode_state/up_z,510.0906982421875
4194304,914.425,eval/episode_reward_std,377.71173095703125
4194304,914.425,eval/episode_reward/ctrl_std,0.0018243001541122794
4194304,914.425,eval/episode_reward/forward_std,24.635818481445312
4194304,914.425,eval/episode_reward/joint_std,0.004769446793943644
4194304,914.425,eval/episode_reward/orient_std,369.86920166015625
4194304,914.425,eval/episode_reward/total_std,377.71173095703125
4194304,914.425,eval/episode_state/forward_vel_std,19.660802841186523
4194304,914.425,eval/episode_state/up_z_std,217.70465087890625
4194304,914.425,eval/avg_episode_length,1000.0
4194304,914.425,eval/std_episode_length,0.0
4194304,914.425,eval/epoch_eval_time,9.088796138763428
4194304,914.425,eval/sps,3520.8183252698354
5242880,1112.382,episode/sps,5064.11880481722
5242880,1112.382,episode/length,1000.0
5242880,1112.382,episode/reward/ctrl,-0.21942394986748695
5242880,1112.382,episode/reward/forward,615.1520935058594
5242880,1112.382,episode/reward/joint,-0.04732172656804323
5242880,1112.382,episode/reward/orient,-358.3081888961792
5242880,1112.382,episode/reward/total,256.5771573829651
5242880,1112.382,episode/state/forward_vel,-2.9806378176808357
5242880,1112.382,episode/state/up_z,556.4624081420899
5242880,1112.382,episode/sum_reward,256.5771573829651
5242880,1112.382,episode/entropy_loss,-0.11380408518016338
5242880,1112.382,episode/kl_mean,0.008926224606111645
5242880,1112.382,episode/learning_rate,0.0003000000142492354
5242880,1112.382,episode/policy_dist_max_loc,0.829660906791687
5242880,1112.382,episode/policy_dist_max_std,1.4582810866832734
5242880,1112.382,episode/policy_dist_mean_loc,-0.01437461443245411
5242880,1112.382,episode/policy_dist_mean_std,0.6981809544563293
5242880,1112.382,episode/policy_dist_min_loc,-0.7565675938129425
