step,wall_time_s,metric,value
32768,5.732,train/mean_reward,0.5948559045791626
65536,7.240,train/mean_reward,0.425171434879303
98304,8.756,train/mean_reward,0.08596456795930862
131072,10.237,train/mean_reward,-0.04447821527719498
163840,11.700,train/mean_reward,-0.1096002385020256
196608,13.167,train/mean_reward,-0.15896570682525635
229376,14.631,train/mean_reward,-0.25357067584991455
229376,86.466,eval/episode_return,597.3817291259766
262144,88.013,train/mean_reward,0.6089634299278259
294912,89.493,train/mean_reward,0.2455182522535324
327680,90.972,train/mean_reward,-0.26750755310058594
360448,92.448,train/mean_reward,-0.49920761585235596
393216,93.957,train/mean_reward,-0.6714599132537842
425984,95.439,train/mean_reward,-0.6389965415000916
458752,96.918,train/mean_reward,-0.5357507467269897
458752,169.363,eval/episode_return,451.0816421508789
491520,170.849,train/mean_reward,0.595779299736023
524288,172.360,train/mean_reward,0.27986428141593933
557056,173.878,train/mean_reward,0.06345666944980621
589824,175.356,train/mean_reward,-0.0006551179103553295
622592,176.903,train/mean_reward,0.030136439949274063
655360,178.442,train/mean_reward,0.09096048772335052
688128,179.972,train/mean_reward,0.07736696302890778
688128,252.328,eval/episode_return,572.870735168457
720896,253.857,train/mean_reward,0.5712223052978516
753664,255.391,train/mean_reward,0.4869686961174011
786432,256.892,train/mean_reward,0.5061426758766174
819200,258.372,train/mean_reward,0.5164932012557983
851968,259.854,train/mean_reward,0.5334930419921875
884736,261.354,train/mean_reward,0.5508509874343872
917504,262.851,train/mean_reward,0.5490854382514954
917504,335.594,eval/episode_return,628.826042175293
950272,337.175,train/mean_reward,0.5588173866271973
983040,338.773,train/mean_reward,0.5212298035621643
1015808,340.257,train/mean_reward,0.5432344675064087
1048576,341.786,train/mean_reward,0.5482236742973328
1081344,343.359,train/mean_reward,0.5412008166313171
1114112,344.908,train/mean_reward,0.5776814818382263
1146880,346.477,train/mean_reward,0.5972273349761963
1146880,419.137,eval/episode_return,95.41082096099854
1179648,420.642,train/mean_reward,0.32117360830307007
1212416,422.172,train/mean_reward,0.004715331830084324
1245184,423.717,train/mean_reward,-0.08340993523597717
1277952,425.221,train/mean_reward,-0.12795379757881165
1310720,426.716,train/mean_reward,-0.19828571379184723
1343488,428.218,train/mean_reward,-0.24397039413452148
1376256,429.714,train/mean_reward,-0.28402602672576904
1376256,502.167,eval/episode_return,413.5043067932129
1409024,503.673,train/mean_reward,0.37274089455604553
1441792,505.203,train/mean_reward,0.16004440188407898
1474560,506.701,train/mean_reward,0.081819087266922
1507328,508.230,train/mean_reward,0.030676182359457016
1540096,509.785,train/mean_reward,-0.025084752589464188
1572864,511.302,train/mean_reward,-0.11377666890621185
1605632,512.819,train/mean_reward,-0.17736756801605225
1605632,584.646,eval/episode_return,336.578670501709
1638400,586.135,train/mean_reward,0.38395416736602783
1671168,587.637,train/mean_reward,0.15378788113594055
1703936,589.138,train/mean_reward,0.07495112717151642
1736704,590.651,train/mean_reward,0.00453980453312397
1769472,592.159,train/mean_reward,-0.049952179193496704
1802240,593.671,train/mean_reward,-0.077395498752594
1835008,595.168,train/mean_reward,-0.11206623911857605
1835008,667.401,eval/episode_return,-224.31597900390625
1867776,668.921,train/mean_reward,0.5504366755485535
1900544,670.480,train/mean_reward,0.5375903844833374
1933312,671.958,train/mean_reward,0.45944657921791077
1966080,673.439,train/mean_reward,0.45783334970474243
1998848,674.945,train/mean_reward,0.4461391270160675
2031616,676.424,train/mean_reward,0.4380056858062744
2064384,677.910,train/mean_reward,0.4462031424045563
2064384,750.568,eval/episode_return,556.5549774169922
2097152,752.087,train/mean_reward,0.5003615617752075
2129920,753.604,train/mean_reward,0.4515902101993561
2162688,755.117,train/mean_reward,0.4495502710342407
2195456,756.631,train/mean_reward,0.45416584610939026
2228224,758.172,train/mean_reward,0.4544825255870819
2260992,759.666,train/mean_reward,0.4547348618507385
2293760,761.207,train/mean_reward,0.45369550585746765
2293760,834.033,eval/episode_return,565.7496490478516
2326528,835.527,train/mean_reward,0.5499975681304932
2359296,837.039,train/mean_reward,0.5142334699630737
2392064,838.552,train/mean_reward,0.5252126455307007
2424832,840.027,train/mean_reward,0.5291187763214111
2457600,841.521,train/mean_reward,0.5263384580612183
2490368,843.032,train/mean_reward,0.5204235315322876
2523136,844.508,train/mean_reward,0.5174281597137451
2523136,917.124,eval/episode_return,586.2634429931641
2555904,918.671,train/mean_reward,0.5124822854995728
2588672,920.195,train/mean_reward,0.48355633020401
2621440,921.713,train/mean_reward,0.4825294613838196
2654208,923.195,train/mean_reward,0.4906703531742096
2686976,924.689,train/mean_reward,0.5072191953659058
2719744,926.189,train/mean_reward,0.5226433277130127
2752512,927.659,train/mean_reward,0.5106085538864136
2752512,997.778,eval/episode_return,583.3615798950195
2785280,999.264,train/mean_reward,0.5167215466499329
2818048,1000.750,train/mean_reward,0.5257200598716736
2850816,1002.243,train/mean_reward,0.5752105712890625
2883584,1003.738,train/mean_reward,0.5909907817840576
2916352,1005.215,train/mean_reward,0.589794397354126
2949120,1006.663,train/mean_reward,0.5915987491607666
2981888,1008.125,train/mean_reward,0.5944749712944031
2981888,1077.832,eval/episode_return,602.0011444091797
3014656,1079.302,train/mean_reward,0.5535751581192017
3047424,1080.784,train/mean_reward,0.5549417734146118
3080192,1082.333,train/mean_reward,0.5775141716003418
3112960,1083.817,train/mean_reward,0.6042495965957642
3145728,1085.274,train/mean_reward,0.6107228398323059
3178496,1086.754,train/mean_reward,0.6121845245361328
3211264,1088.210,train/mean_reward,0.6104711294174194
3211264,1157.341,eval/episode_return,578.5997467041016
3244032,1158.806,train/mean_reward,0.5654534101486206
3276800,1160.259,train/mean_reward,0.5753961801528931
3309568,1161.717,train/mean_reward,0.5886554718017578
3342336,1163.197,train/mean_reward,0.613939642906189
3375104,1164.670,train/mean_reward,0.6143488883972168
3407872,1166.168,train/mean_reward,0.6195939183235168
3440640,1167.663,train/mean_reward,0.618940532207489
3440640,1236.539,eval/episode_return,572.9256210327148
3473408,1238.000,train/mean_reward,0.5359445810317993
3506176,1239.474,train/mean_reward,0.5323308706283569
3538944,1240.937,train/mean_reward,0.5473647117614746
3571712,1242.410,train/mean_reward,0.5466692447662354
3604480,1243.853,train/mean_reward,0.5364772081375122
3637248,1245.316,train/mean_reward,0.5399730205535889
3670016,1246.828,train/mean_reward,0.5413150787353516
3670016,1319.160,eval/episode_return,598.5568389892578
3702784,1320.717,train/mean_reward,0.5283658504486084
3735552,1322.324,train/mean_reward,0.5011082887649536
3768320,1323.900,train/mean_reward,0.5124280452728271
3801088,1325.444,train/mean_reward,0.5227527618408203
3833856,1326.982,train/mean_reward,0.5332683324813843
3866624,1328.550,train/mean_reward,0.5463712215423584
3899392,1330.118,train/mean_reward,0.5500938892364502
3899392,1402.979,eval/episode_return,609.9940032958984
3932160,1404.549,train/mean_reward,0.5222098231315613
3964928,1406.111,train/mean_reward,0.5094223618507385
3997696,1407.663,train/mean_reward,0.5380458831787109
4030464,1409.167,train/mean_reward,0.5474518537521362
4063232,1410.633,train/mean_reward,0.5528234243392944
4096000,1412.164,train/mean_reward,0.5655455589294434
4128768,1413.666,train/mean_reward,0.5756308436393738
4128768,1487.095,eval/episode_return,623.7635269165039
4161536,1488.688,train/mean_reward,0.5368422269821167
4194304,1490.239,train/mean_reward,0.525975227355957
4227072,1491.803,train/mean_reward,0.5557317137718201
4259840,1493.302,train/mean_reward,0.5509496927261353
4292608,1494.837,train/mean_reward,0.5502806901931763
4325376,1496.352,train/mean_reward,0.5448709726333618
4358144,1497.903,train/mean_reward,0.5501843690872192
4358144,1571.024,eval/episode_return,464.1509208679199
4390912,1572.588,train/mean_reward,0.41527843475341797
4423680,1574.114,train/mean_reward,0.31063616275787354
4456448,1575.666,train/mean_reward,0.3450661301612854
4489216,1577.238,train/mean_reward,0.33429062366485596
4521984,1578.747,train/mean_reward,0.3409459888935089
4554752,1580.278,train/mean_reward,0.37967753410339355
4587520,1581.793,train/mean_reward,0.4437119662761688
4587520,1655.340,eval/episode_return,338.0176582336426
4620288,1656.896,train/mean_reward,0.3725306987762451
