step,wall_time_s,metric,value
32768,2.816,train/mean_reward,0.5971938371658325
65536,4.116,train/mean_reward,0.19125890731811523
98304,5.450,train/mean_reward,-0.19489708542823792
131072,6.788,train/mean_reward,-0.29497015476226807
163840,8.116,train/mean_reward,-0.4152073264122009
196608,9.462,train/mean_reward,-0.5372964143753052
229376,10.840,train/mean_reward,-0.5985068678855896
229376,76.290,eval/episode_return,588.1445465087891
262144,77.646,train/mean_reward,0.6099452972412109
294912,79.253,train/mean_reward,0.18729254603385925
327680,80.896,train/mean_reward,-0.8934133052825928
360448,82.431,train/mean_reward,-1.4794342517852783
393216,83.778,train/mean_reward,-1.6667590141296387
425984,85.267,train/mean_reward,-1.7807631492614746
458752,86.852,train/mean_reward,-1.898137092590332
458752,154.459,eval/episode_return,631.0354614257812
491520,155.797,train/mean_reward,0.5833788514137268
524288,157.150,train/mean_reward,0.532021164894104
557056,158.604,train/mean_reward,0.48913323879241943
589824,159.996,train/mean_reward,0.4759764075279236
622592,161.383,train/mean_reward,0.47218647599220276
655360,162.894,train/mean_reward,0.468801885843277
688128,164.483,train/mean_reward,0.44450992345809937
688128,232.960,eval/episode_return,277.5479907989502
720896,234.475,train/mean_reward,0.20784345269203186
753664,235.957,train/mean_reward,-0.26397010684013367
786432,237.412,train/mean_reward,-0.2380281686782837
819200,238.877,train/mean_reward,-0.29964596033096313
851968,240.508,train/mean_reward,-0.32021379470825195
884736,241.932,train/mean_reward,-0.3587331175804138
917504,243.289,train/mean_reward,-0.40719205141067505
917504,309.351,eval/episode_return,510.47509002685547
950272,310.653,train/mean_reward,0.3357720971107483
983040,311.987,train/mean_reward,0.09318182617425919
1015808,313.343,train/mean_reward,0.008612005040049553
1048576,314.814,train/mean_reward,-0.011240014806389809
1081344,316.277,train/mean_reward,-0.03951762616634369
1114112,317.683,train/mean_reward,-0.04897333309054375
1146880,319.067,train/mean_reward,-0.019460586830973625
1146880,388.119,eval/episode_return,250.7085247039795
1179648,389.482,train/mean_reward,0.2855910658836365
1212416,391.041,train/mean_reward,0.2183523178100586
1245184,392.531,train/mean_reward,0.27881014347076416
1277952,394.119,train/mean_reward,0.3346214294433594
1310720,395.499,train/mean_reward,0.3454028069972992
1343488,396.920,train/mean_reward,0.42750173807144165
1376256,398.276,train/mean_reward,0.47400227189064026
1376256,463.910,eval/episode_return,33.83381414413452
1409024,465.368,train/mean_reward,0.36125755310058594
1441792,466.976,train/mean_reward,0.13909441232681274
1474560,468.318,train/mean_reward,0.16759109497070312
1507328,469.733,train/mean_reward,0.209514319896698
1540096,471.301,train/mean_reward,0.23860996961593628
1572864,472.899,train/mean_reward,0.2478572130203247
1605632,474.535,train/mean_reward,0.27867555618286133
1605632,539.237,eval/episode_return,619.8503494262695
1638400,540.728,train/mean_reward,0.5603783130645752
1671168,542.204,train/mean_reward,0.6109290719032288
1703936,543.792,train/mean_reward,0.585029125213623
1736704,545.267,train/mean_reward,0.580161452293396
1769472,546.872,train/mean_reward,0.5749069452285767
1802240,548.255,train/mean_reward,0.5700340270996094
1835008,549.784,train/mean_reward,0.5833877325057983
1835008,616.292,eval/episode_return,600.871337890625
1867776,617.744,train/mean_reward,0.5713932514190674
1900544,619.109,train/mean_reward,0.6207495927810669
1933312,620.636,train/mean_reward,0.5817027688026428
1966080,622.178,train/mean_reward,0.5471726655960083
1998848,623.767,train/mean_reward,0.5328693389892578
2031616,625.203,train/mean_reward,0.5406765341758728
2064384,626.612,train/mean_reward,0.5744513273239136
2064384,694.888,eval/episode_return,622.5259399414062
2097152,696.444,train/mean_reward,0.5062073469161987
2129920,697.784,train/mean_reward,0.5977544784545898
2162688,699.481,train/mean_reward,0.613470733165741
2195456,701.017,train/mean_reward,0.612950325012207
2228224,702.386,train/mean_reward,0.6037134528160095
2260992,703.790,train/mean_reward,0.5963360071182251
2293760,705.227,train/mean_reward,0.6006414890289307
2293760,772.537,eval/episode_return,531.9373321533203
2326528,773.972,train/mean_reward,0.4101294279098511
2359296,775.396,train/mean_reward,0.3141438066959381
2392064,777.005,train/mean_reward,0.3184965252876282
2424832,778.686,train/mean_reward,0.36114662885665894
2457600,780.251,train/mean_reward,0.38922566175460815
2490368,781.769,train/mean_reward,0.399422824382782
2523136,783.202,train/mean_reward,0.42452216148376465
2523136,847.112,eval/episode_return,511.0827445983887
2555904,848.572,train/mean_reward,0.42334985733032227
2588672,849.960,train/mean_reward,0.359404593706131
2621440,851.490,train/mean_reward,0.41028425097465515
2654208,852.831,train/mean_reward,0.41727811098098755
2686976,854.261,train/mean_reward,0.40081995725631714
2719744,855.852,train/mean_reward,0.4130035638809204
2752512,857.544,train/mean_reward,0.46576690673828125
2752512,924.968,eval/episode_return,10.017614841461182
2785280,926.240,train/mean_reward,0.5016478896141052
2818048,927.554,train/mean_reward,0.44334667921066284
2850816,929.033,train/mean_reward,0.44884759187698364
2883584,930.414,train/mean_reward,0.42274266481399536
2916352,931.830,train/mean_reward,0.3552764058113098
2949120,933.232,train/mean_reward,0.3015786409378052
2981888,934.756,train/mean_reward,0.2947401702404022
2981888,1000.756,eval/episode_return,619.1268692016602
3014656,1002.116,train/mean_reward,0.556176483631134
3047424,1003.435,train/mean_reward,0.48719286918640137
3080192,1004.773,train/mean_reward,0.49323922395706177
3112960,1006.102,train/mean_reward,0.5010385513305664
3145728,1007.512,train/mean_reward,0.5062857866287231
3178496,1009.053,train/mean_reward,0.5159759521484375
3211264,1010.629,train/mean_reward,0.5088893175125122
3211264,1078.364,eval/episode_return,633.0649719238281
3244032,1079.908,train/mean_reward,0.5640567541122437
3276800,1081.579,train/mean_reward,0.5223516821861267
3309568,1083.267,train/mean_reward,0.441481351852417
3342336,1084.799,train/mean_reward,0.4286235570907593
3375104,1086.443,train/mean_reward,0.4365334212779999
3407872,1087.802,train/mean_reward,0.43504688143730164
3440640,1089.135,train/mean_reward,0.42947304248809814
3440640,1157.493,eval/episode_return,630.1743774414062
3473408,1158.832,train/mean_reward,0.5040721893310547
3506176,1160.199,train/mean_reward,0.48242485523223877
3538944,1161.736,train/mean_reward,0.49361079931259155
3571712,1163.201,train/mean_reward,0.4912506639957428
3604480,1164.941,train/mean_reward,0.496057391166687
3637248,1166.511,train/mean_reward,0.5017138719558716
3670016,1168.286,train/mean_reward,0.5150234699249268
3670016,1234.968,eval/episode_return,632.6174163818359
3702784,1236.274,train/mean_reward,0.5580986142158508
3735552,1237.664,train/mean_reward,0.5660994052886963
3768320,1239.171,train/mean_reward,0.5715645551681519
3801088,1240.656,train/mean_reward,0.5783326029777527
3833856,1242.285,train/mean_reward,0.5842995643615723
3866624,1243.670,train/mean_reward,0.5877560973167419
3899392,1245.129,train/mean_reward,0.5929940342903137
3899392,1310.709,eval/episode_return,559.6541290283203
3932160,1312.019,train/mean_reward,0.4927382469177246
3964928,1313.395,train/mean_reward,0.35448941588401794
3997696,1314.894,train/mean_reward,0.34837964177131653
4030464,1316.344,train/mean_reward,0.361971914768219
4063232,1317.723,train/mean_reward,0.3946925699710846
4096000,1319.378,train/mean_reward,0.4230972230434418
4128768,1320.886,train/mean_reward,0.46734845638275146
4128768,1388.655,eval/episode_return,592.2216644287109
4161536,1389.951,train/mean_reward,0.5439064502716064
4194304,1391.332,train/mean_reward,0.5052053332328796
4227072,1392.693,train/mean_reward,0.5282582640647888
4259840,1394.143,train/mean_reward,0.5612115859985352
4292608,1395.550,train/mean_reward,0.5835176706314087
4325376,1397.024,train/mean_reward,0.600421667098999
4358144,1398.403,train/mean_reward,0.60861736536026
4358144,1460.585,eval/episode_return,544.1641235351562
4390912,1462.047,train/mean_reward,0.47005921602249146
4423680,1463.412,train/mean_reward,0.33762073516845703
4456448,1464.754,train/mean_reward,0.32996752858161926
4489216,1466.096,train/mean_reward,0.3008369207382202
4521984,1467.541,train/mean_reward,0.30086278915405273
4554752,1468.856,train/mean_reward,0.31207168102264404
4587520,1470.373,train/mean_reward,0.3389618396759033
4587520,1538.634,eval/episode_return,636.6034317016602
4620288,1540.186,train/mean_reward,0.4813960790634155
4653056,1541.853,train/mean_reward,0.5294889211654663
4685824,1543.431,train/mean_reward,0.5582255125045776
4718592,1544.922,train/mean_reward,0.5615819096565247
4751360,1546.390,train/mean_reward,0.5749492049217224
4784128,1547.830,train/mean_reward,0.5789175629615784
4816896,1549.411,train/mean_reward,0.5797373056411743
4816896,1618.946,eval/episode_return,634.3856201171875
4849664,1620.216,train/mean_reward,0.41098904609680176
4882432,1621.624,train/mean_reward,0.3986242711544037
4915200,1623.089,train/mean_reward,0.4307519793510437
4947968,1624.547,train/mean_reward,0.49138593673706055
4980736,1625.933,train/mean_reward,0.5231844782829285
5013504,1627.376,train/mean_reward,0.5563564300537109
32768,4.886,train/mean_reward,0.5971938371658325
65536,6.170,train/mean_reward,0.19125890731811523
98304,7.481,train/mean_reward,-0.19489708542823792
131072,8.795,train/mean_reward,-0.29497015476226807
163840,10.122,train/mean_reward,-0.4152073264122009
196608,11.455,train/mean_reward,-0.5372964143753052
229376,12.802,train/mean_reward,-0.5985068678855896
229376,77.477,eval/episode_return,588.1445465087891
262144,78.817,train/mean_reward,0.6099452972412109
294912,80.268,train/mean_reward,0.18729254603385925
327680,81.575,train/mean_reward,-0.8934133052825928
360448,83.036,train/mean_reward,-1.4794342517852783
393216,84.333,train/mean_reward,-1.6667590141296387
425984,85.751,train/mean_reward,-1.7807631492614746
458752,87.473,train/mean_reward,-1.898137092590332
458752,154.083,eval/episode_return,631.0354614257812
491520,155.483,train/mean_reward,0.5833788514137268
524288,156.933,train/mean_reward,0.532021164894104
557056,158.264,train/mean_reward,0.48913323879241943
589824,159.684,train/mean_reward,0.4759764075279236
622592,161.212,train/mean_reward,0.47218647599220276
655360,162.562,train/mean_reward,0.468801885843277
688128,163.931,train/mean_reward,0.44450992345809937
688128,231.431,eval/episode_return,277.5479907989502
720896,232.748,train/mean_reward,0.20784345269203186
753664,234.077,train/mean_reward,-0.26397010684013367
786432,235.447,train/mean_reward,-0.2380281686782837
819200,236.866,train/mean_reward,-0.29964596033096313
851968,238.358,train/mean_reward,-0.32021379470825195
884736,239.993,train/mean_reward,-0.3587331175804138
917504,241.472,train/mean_reward,-0.40719205141067505
917504,305.912,eval/episode_return,510.47509002685547
950272,307.338,train/mean_reward,0.3357720971107483
983040,308.664,train/mean_reward,0.09318182617425919
1015808,310.260,train/mean_reward,0.008612005040049553
1048576,311.826,train/mean_reward,-0.011240014806389809
1081344,313.324,train/mean_reward,-0.03951762616634369
1114112,314.673,train/mean_reward,-0.04897333309054375
1146880,316.170,train/mean_reward,-0.019460586830973625
1146880,383.727,eval/episode_return,250.7085247039795
1179648,385.386,train/mean_reward,0.2855910658836365
1212416,386.981,train/mean_reward,0.2183523178100586
1245184,388.472,train/mean_reward,0.27881014347076416
1277952,389.816,train/mean_reward,0.3346214294433594
1310720,391.506,train/mean_reward,0.3454028069972992
1343488,393.119,train/mean_reward,0.42750173807144165
1376256,394.709,train/mean_reward,0.47400227189064026
1376256,460.979,eval/episode_return,33.83381414413452
1409024,462.328,train/mean_reward,0.36125755310058594
1441792,463.721,train/mean_reward,0.13909441232681274
1474560,465.350,train/mean_reward,0.16759109497070312
1507328,466.988,train/mean_reward,0.209514319896698
1540096,468.351,train/mean_reward,0.23860996961593628
1572864,469.759,train/mean_reward,0.2478572130203247
1605632,471.177,train/mean_reward,0.27867555618286133
1605632,536.555,eval/episode_return,619.8503494262695
1638400,538.101,train/mean_reward,0.5603783130645752
1671168,539.598,train/mean_reward,0.6109290719032288
1703936,541.169,train/mean_reward,0.585029125213623
1736704,542.612,train/mean_reward,0.580161452293396
1769472,543.940,train/mean_reward,0.5749069452285767
1802240,545.234,train/mean_reward,0.5700340270996094
1835008,546.747,train/mean_reward,0.5833877325057983
1835008,613.814,eval/episode_return,600.871337890625
1867776,615.119,train/mean_reward,0.5713932514190674
1900544,616.499,train/mean_reward,0.6207495927810669
1933312,617.853,train/mean_reward,0.5817027688026428
1966080,619.178,train/mean_reward,0.5471726655960083
1998848,620.707,train/mean_reward,0.5328693389892578
2031616,622.239,train/mean_reward,0.5406765341758728
2064384,623.825,train/mean_reward,0.5744513273239136
2064384,693.267,eval/episode_return,622.5259399414062
2097152,694.670,train/mean_reward,0.5062073469161987
2129920,696.125,train/mean_reward,0.5977544784545898
2162688,697.510,train/mean_reward,0.613470733165741
2195456,698.883,train/mean_reward,0.612950325012207
2228224,700.461,train/mean_reward,0.6037134528160095
2260992,702.124,train/mean_reward,0.5963360071182251
2293760,703.673,train/mean_reward,0.6006414890289307
2293760,771.150,eval/episode_return,531.9373321533203
2326528,772.541,train/mean_reward,0.4101294279098511
2359296,773.876,train/mean_reward,0.3141438066959381
2392064,775.340,train/mean_reward,0.3184965252876282
2424832,776.817,train/mean_reward,0.36114662885665894
2457600,778.182,train/mean_reward,0.38922566175460815
2490368,779.557,train/mean_reward,0.399422824382782
2523136,781.015,train/mean_reward,0.42452216148376465
2523136,844.017,eval/episode_return,511.0827445983887
2555904,845.446,train/mean_reward,0.42334985733032227
2588672,846.902,train/mean_reward,0.359404593706131
2621440,848.331,train/mean_reward,0.41028425097465515
2654208,849.900,train/mean_reward,0.41727811098098755
2686976,851.486,train/mean_reward,0.40081995725631714
2719744,853.010,train/mean_reward,0.4130035638809204
2752512,854.688,train/mean_reward,0.46576690673828125
2752512,922.191,eval/episode_return,10.017614841461182
2785280,923.461,train/mean_reward,0.5016478896141052
2818048,924.798,train/mean_reward,0.44334667921066284
2850816,926.133,train/mean_reward,0.44884759187698364
2883584,927.634,train/mean_reward,0.42274266481399536
2916352,928.947,train/mean_reward,0.3552764058113098
2949120,930.375,train/mean_reward,0.3015786409378052
2981888,931.893,train/mean_reward,0.2947401702404022
2981888,997.757,eval/episode_return,619.1268692016602
3014656,999.107,train/mean_reward,0.556176483631134
3047424,1000.464,train/mean_reward,0.48719286918640137
3080192,1001.763,train/mean_reward,0.49323922395706177
3112960,1003.225,train/mean_reward,0.5010385513305664
3145728,1004.751,train/mean_reward,0.5062857866287231
3178496,1006.077,train/mean_reward,0.5159759521484375
3211264,1007.406,train/mean_reward,0.5088893175125122
3211264,1076.994,eval/episode_return,633.0649719238281
3244032,1078.574,train/mean_reward,0.5640567541122437
3276800,1080.266,train/mean_reward,0.5223516821861267
3309568,1081.765,train/mean_reward,0.441481351852417
3342336,1083.160,train/mean_reward,0.4286235570907593
3375104,1084.503,train/mean_reward,0.4365334212779999
3407872,1085.933,train/mean_reward,0.43504688143730164
3440640,1087.428,train/mean_reward,0.42947304248809814
