step,wall_time_s,metric,value
0,71.639,eval/walltime,57.89743208885193
0,71.639,eval/episode_reward,146.30963134765625
0,71.639,eval/episode_reward/ctrl,-0.22643133997917175
0,71.639,eval/episode_reward/forward,624.12841796875
0,71.639,eval/episode_reward/joint,-0.07875154912471771
0,71.639,eval/episode_reward/orient,-477.5135498046875
0,71.639,eval/episode_reward/total,146.30963134765625
0,71.639,eval/episode_state/forward_vel,2.5713813304901123
0,71.639,eval/episode_state/up_z,424.1102294921875
0,71.639,eval/episode_reward_std,494.1118469238281
0,71.639,eval/episode_reward/ctrl_std,0.001990454038605094
0,71.639,eval/episode_reward/forward_std,17.357105255126953
0,71.639,eval/episode_reward/joint_std,0.005320211406797171
0,71.639,eval/episode_reward/orient_std,491.30084228515625
0,71.639,eval/episode_reward/total_std,494.1118469238281
0,71.639,eval/episode_state/forward_vel_std,14.861204147338867
0,71.639,eval/episode_state/up_z_std,257.9720764160156
0,71.639,eval/avg_episode_length,1000.0
0,71.639,eval/std_episode_length,0.0
0,71.639,eval/epoch_eval_time,57.89743208885193
0,71.639,eval/sps,2210.80616845952
0,36.063,eval/walltime,20.71977424621582
0,36.063,eval/episode_reward,223.5697021484375
0,36.063,eval/episode_reward/ctrl,-0.22683823108673096
0,36.063,eval/episode_reward/forward,626.4293823242188
0,36.063,eval/episode_reward/joint,-0.08061766624450684
0,36.063,eval/episode_reward/orient,-402.55230712890625
0,36.063,eval/episode_reward/total,223.5697021484375
0,36.063,eval/episode_state/forward_vel,4.529300689697266
0,36.063,eval/episode_state/up_z,454.5645751953125
0,36.063,eval/episode_reward_std,311.2232360839844
0,36.063,eval/episode_reward/ctrl_std,0.002238623332232237
0,36.063,eval/episode_reward/forward_std,16.355918884277344
0,36.063,eval/episode_reward/joint_std,0.0048210350796580315
0,36.063,eval/episode_reward/orient_std,302.8365173339844
0,36.063,eval/episode_reward/total_std,311.2232360839844
0,36.063,eval/episode_state/forward_vel_std,13.611268043518066
0,36.063,eval/episode_state/up_z_std,178.73046875
0,36.063,eval/avg_episode_length,1000.0
0,36.063,eval/std_episode_length,0.0
0,36.063,eval/epoch_eval_time,20.71977424621582
0,36.063,eval/sps,1544.4183715391762
1048576,103.803,episode/sps,11081.46429303408
1048576,103.803,episode/length,1000.0
1048576,103.803,episode/reward/ctrl,-0.22646605893969535
1048576,103.803,episode/reward/forward,623.0764050292969
1048576,103.803,episode/reward/joint,-0.07900367394089698
1048576,103.803,episode/reward/orient,-458.88004566192626
1048576,103.803,episode/reward/total,163.89090203762055
1048576,103.803,episode/state/forward_vel,2.2308419474959376
1048576,103.803,episode/state/up_z,432.15641913473604
1048576,103.803,episode/sum_reward,163.89090203762055
1048576,103.803,episode/entropy_loss,-0.11456148818135262
1048576,103.803,episode/kl_mean,1.2423500645160674
1048576,103.803,episode/learning_rate,0.0003000000142492354
1048576,103.803,episode/policy_dist_max_loc,1.3544471287727355
1048576,103.803,episode/policy_dist_max_std,1.3997835958003997
1048576,103.803,episode/policy_dist_mean_loc,-0.002947981288889423
1048576,103.803,episode/policy_dist_mean_std,0.6963466572761535
1048576,103.803,episode/policy_dist_min_loc,-0.9253558045625687
1048576,103.803,episode/policy_dist_min_std,0.27614249289035797
1048576,103.803,episode/policy_loss,0.2664781418442726
1048576,103.803,episode/total_loss,23.29794772148132
1048576,103.803,episode/v_loss,23.146031122207642
1048576,122.521,eval/walltime,39.42265605926514
1048576,122.521,training/sps,15478.878697192527
1048576,122.521,training/walltime,67.7423746585846
1048576,122.521,training/entropy_loss,-0.11469431221485138
1048576,122.521,training/kl_mean,1.2874324321746826
1048576,122.521,training/learning_rate,0.0003000000142492354
1048576,122.521,training/policy_dist_max_loc,1.3320003747940063
1048576,122.521,training/policy_dist_max_std,1.3764069080352783
1048576,122.521,training/policy_dist_mean_loc,-0.0032558036036789417
1048576,122.521,training/policy_dist_mean_std,0.695934534072876
1048576,122.521,training/policy_dist_min_loc,-0.9057812690734863
1048576,122.521,training/policy_dist_min_std,0.2857840359210968
1048576,122.521,training/policy_loss,0.27969688177108765
1048576,122.521,training/total_loss,23.03131103515625
1048576,122.521,training/v_loss,22.86630630493164
1048576,122.521,eval/episode_reward,271.1317443847656
1048576,122.521,eval/episode_reward/ctrl,-0.22204895317554474
1048576,122.521,eval/episode_reward/forward,621.47265625
1048576,122.521,eval/episode_reward/joint,-0.05424690246582031
1048576,122.521,eval/episode_reward/orient,-350.0646057128906
1048576,122.521,eval/episode_reward/total,271.1317443847656
1048576,122.521,eval/episode_state/forward_vel,-2.0023458003997803
1048576,122.521,eval/episode_state/up_z,645.7769775390625
1048576,122.521,eval/episode_reward_std,766.6419067382812
1048576,122.521,eval/episode_reward/ctrl_std,0.004113201517611742
1048576,122.521,eval/episode_reward/forward_std,15.015661239624023
1048576,122.521,eval/episode_reward/joint_std,0.00876050814986229
1048576,122.521,eval/episode_reward/orient_std,766.0074462890625
1048576,122.521,eval/episode_reward/total_std,766.6419067382812
1048576,122.521,eval/episode_state/forward_vel_std,11.795421600341797
1048576,122.521,eval/episode_state/up_z_std,421.4179992675781
1048576,122.521,eval/avg_episode_length,1000.0
1048576,122.521,eval/std_episode_length,0.0
1048576,122.521,eval/epoch_eval_time,18.702881813049316
1048576,122.521,eval/sps,1710.9662735329407
2097152,186.242,episode/sps,12719.531788084581
2097152,186.242,episode/length,1000.0
2097152,186.242,episode/reward/ctrl,-0.2233719201385975
2097152,186.242,episode/reward/forward,619.1242016601562
2097152,186.242,episode/reward/joint,-0.05456969659775496
2097152,186.242,episode/reward/orient,-313.2213022661209
2097152,186.242,episode/reward/total,305.62495666503906
2097152,186.242,episode/state/forward_vel,-2.3811763882637025
2097152,186.242,episode/state/up_z,676.1444206237793
2097152,186.242,episode/sum_reward,305.62495666503906
2097152,186.242,episode/entropy_loss,-0.11398730039596558
2097152,186.242,episode/kl_mean,0.1360418788343668
2097152,186.242,episode/learning_rate,0.0003000000142492354
2097152,186.242,episode/policy_dist_max_loc,1.6075789833068848
