step,wall_time_s,metric,value
32768,16.006,train/mean_reward,0.5883059501647949
65536,17.419,train/mean_reward,0.5293843746185303
98304,18.822,train/mean_reward,0.3543039560317993
131072,20.246,train/mean_reward,0.25604385137557983
163840,21.672,train/mean_reward,0.1887422800064087
196608,23.114,train/mean_reward,0.1590133011341095
229376,24.547,train/mean_reward,0.10068068653345108
229376,94.536,eval/episode_return,474.3711929321289
262144,95.973,train/mean_reward,0.5728906393051147
294912,97.448,train/mean_reward,0.22489719092845917
327680,98.871,train/mean_reward,0.11967805027961731
360448,100.286,train/mean_reward,0.13332492113113403
393216,101.767,train/mean_reward,0.153826504945755
425984,103.239,train/mean_reward,0.19237414002418518
458752,104.725,train/mean_reward,0.18474847078323364
458752,174.772,eval/episode_return,458.3467674255371
491520,176.233,train/mean_reward,0.5728814005851746
524288,177.647,train/mean_reward,0.29121142625808716
557056,179.151,train/mean_reward,0.007546745240688324
589824,180.625,train/mean_reward,-0.14364704489707947
622592,182.092,train/mean_reward,-0.1451934427022934
655360,183.580,train/mean_reward,-0.12167187035083771
688128,185.013,train/mean_reward,-0.08580219745635986
688128,255.491,eval/episode_return,480.7951431274414
720896,256.952,train/mean_reward,0.5935347080230713
753664,258.458,train/mean_reward,0.4971175193786621
786432,259.926,train/mean_reward,0.44241413474082947
819200,261.374,train/mean_reward,0.3657086491584778
851968,262.794,train/mean_reward,0.3705359995365143
884736,264.235,train/mean_reward,0.39135900139808655
917504,265.692,train/mean_reward,0.41158849000930786
917504,335.500,eval/episode_return,603.6037063598633
950272,336.899,train/mean_reward,0.561844527721405
983040,338.659,train/mean_reward,0.5152040719985962
1015808,340.131,train/mean_reward,0.48589733242988586
1048576,341.599,train/mean_reward,0.4860062599182129
1081344,343.075,train/mean_reward,0.4927683174610138
1114112,344.551,train/mean_reward,0.5132762789726257
1146880,346.021,train/mean_reward,0.5289219617843628
1146880,415.854,eval/episode_return,580.0793380737305
1179648,417.302,train/mean_reward,0.5814099311828613
1212416,418.722,train/mean_reward,0.5482114553451538
1245184,420.192,train/mean_reward,0.5750776529312134
1277952,421.658,train/mean_reward,0.569413423538208
1310720,423.108,train/mean_reward,0.5638728141784668
1343488,424.537,train/mean_reward,0.5624476671218872
1376256,426.002,train/mean_reward,0.5526546239852905
1376256,495.907,eval/episode_return,572.1199035644531
1409024,497.364,train/mean_reward,0.5573209524154663
1441792,498.842,train/mean_reward,0.5287660360336304
1474560,500.288,train/mean_reward,0.5018161535263062
1507328,501.766,train/mean_reward,0.5079758167266846
1540096,503.213,train/mean_reward,0.4987383484840393
1572864,504.724,train/mean_reward,0.4954107999801636
1605632,506.225,train/mean_reward,0.496453195810318
1605632,576.193,eval/episode_return,-896.7720031738281
1638400,577.735,train/mean_reward,0.37693312764167786
1671168,579.264,train/mean_reward,-0.09189222007989883
1703936,580.771,train/mean_reward,-0.387689471244812
1736704,582.306,train/mean_reward,-0.46080055832862854
1769472,583.794,train/mean_reward,-0.5448145866394043
1802240,585.290,train/mean_reward,-0.5837594866752625
1835008,586.875,train/mean_reward,-0.47177231311798096
1835008,660.363,eval/episode_return,465.3899688720703
1867776,661.915,train/mean_reward,0.44748640060424805
1900544,663.421,train/mean_reward,0.4220625162124634
1933312,664.979,train/mean_reward,0.42333513498306274
1966080,666.557,train/mean_reward,0.462006151676178
1998848,668.070,train/mean_reward,0.46476271748542786
2031616,669.647,train/mean_reward,0.5079436302185059
2064384,671.182,train/mean_reward,0.5286564826965332
2064384,743.723,eval/episode_return,607.6307678222656
2097152,745.240,train/mean_reward,0.4917815327644348
2129920,746.723,train/mean_reward,0.3939681947231293
2162688,748.221,train/mean_reward,0.31377705931663513
2195456,749.725,train/mean_reward,0.281441867351532
2228224,751.219,train/mean_reward,0.24597331881523132
2260992,752.760,train/mean_reward,0.23498481512069702
2293760,754.230,train/mean_reward,0.27034056186676025
2293760,826.275,eval/episode_return,568.6818923950195
2326528,827.838,train/mean_reward,0.3605806827545166
2359296,829.406,train/mean_reward,0.23497998714447021
2392064,830.926,train/mean_reward,0.31037473678588867
2424832,832.469,train/mean_reward,0.3401550054550171
2457600,834.000,train/mean_reward,0.36964383721351624
2490368,835.484,train/mean_reward,0.3922736644744873
2523136,837.016,train/mean_reward,0.399006187915802
2523136,910.369,eval/episode_return,141.91794776916504
2555904,911.908,train/mean_reward,0.29445013403892517
2588672,913.472,train/mean_reward,-0.06183610111474991
2621440,915.013,train/mean_reward,0.0023179808631539345
2654208,916.522,train/mean_reward,0.08165614306926727
2686976,918.039,train/mean_reward,0.14037182927131653
2719744,919.531,train/mean_reward,0.2387981116771698
2752512,921.047,train/mean_reward,0.29539233446121216
2752512,994.567,eval/episode_return,366.74278259277344
2785280,996.155,train/mean_reward,0.45143863558769226
2818048,997.737,train/mean_reward,0.2640884220600128
2850816,999.288,train/mean_reward,0.13976261019706726
2883584,1000.785,train/mean_reward,0.13985538482666016
2916352,1002.277,train/mean_reward,0.19169849157333374
2949120,1003.762,train/mean_reward,0.21698306500911713
2981888,1005.267,train/mean_reward,0.23856192827224731
2981888,1077.990,eval/episode_return,253.51429557800293
3014656,1079.521,train/mean_reward,0.31385236978530884
3047424,1081.027,train/mean_reward,0.06193532794713974
3080192,1082.547,train/mean_reward,0.11441110074520111
3112960,1084.066,train/mean_reward,0.20097340643405914
3145728,1085.577,train/mean_reward,0.2187352478504181
3178496,1087.092,train/mean_reward,0.20078757405281067
3211264,1088.591,train/mean_reward,0.22549358010292053
3211264,1160.989,eval/episode_return,547.8036499023438
3244032,1162.495,train/mean_reward,0.47979968786239624
3276800,1164.062,train/mean_reward,0.45376724004745483
3309568,1165.581,train/mean_reward,0.47561338543891907
3342336,1167.175,train/mean_reward,0.49896520376205444
3375104,1168.710,train/mean_reward,0.5125212669372559
3407872,1170.219,train/mean_reward,0.5138652920722961
3440640,1171.732,train/mean_reward,0.5105400085449219
3440640,1245.233,eval/episode_return,417.7386779785156
3473408,1246.756,train/mean_reward,0.44995641708374023
3506176,1248.279,train/mean_reward,0.3111143112182617
3538944,1249.780,train/mean_reward,0.26458701491355896
3571712,1251.293,train/mean_reward,0.2792833149433136
3604480,1252.765,train/mean_reward,0.3240431845188141
3637248,1254.246,train/mean_reward,0.3626933693885803
3670016,1255.727,train/mean_reward,0.4164194166660309
3670016,1329.129,eval/episode_return,512.0246315002441
3702784,1330.642,train/mean_reward,0.4041127562522888
3735552,1332.169,train/mean_reward,0.2539582848548889
3768320,1333.705,train/mean_reward,0.24179168045520782
3801088,1335.268,train/mean_reward,0.2606104016304016
3833856,1336.782,train/mean_reward,0.27807021141052246
3866624,1338.306,train/mean_reward,0.29532167315483093
3899392,1339.839,train/mean_reward,0.32023197412490845
3899392,1412.178,eval/episode_return,36.98531126976013
3932160,1413.733,train/mean_reward,0.24260880053043365
3964928,1415.363,train/mean_reward,-0.04252929612994194
3997696,1416.950,train/mean_reward,0.10307176411151886
4030464,1418.499,train/mean_reward,0.2501477599143982
4063232,1420.048,train/mean_reward,0.3164951205253601
4096000,1421.682,train/mean_reward,0.35517290234565735
4128768,1423.276,train/mean_reward,0.3677077889442444
4128768,1496.352,eval/episode_return,498.0567817687988
4161536,1497.845,train/mean_reward,0.42863237857818604
4194304,1499.349,train/mean_reward,0.4563952088356018
4227072,1500.908,train/mean_reward,0.4826226830482483
4259840,1502.403,train/mean_reward,0.517058253288269
4292608,1503.944,train/mean_reward,0.5454415082931519
4325376,1505.499,train/mean_reward,0.5499087572097778
4358144,1507.018,train/mean_reward,0.567057192325592
4358144,1579.647,eval/episode_return,503.2710189819336
4390912,1581.183,train/mean_reward,0.4633448123931885
4423680,1582.706,train/mean_reward,0.49545371532440186
4456448,1584.240,train/mean_reward,0.5257198810577393
4489216,1585.770,train/mean_reward,0.5480505228042603
4521984,1587.262,train/mean_reward,0.5647174119949341
4554752,1588.742,train/mean_reward,0.5721138715744019
4587520,1590.210,train/mean_reward,0.5849753022193909
4587520,1663.012,eval/episode_return,502.25039291381836
4620288,1664.564,train/mean_reward,0.37699267268180847
4653056,1666.068,train/mean_reward,0.4478316009044647
4685824,1667.583,train/mean_reward,0.5333523750305176
4718592,1669.086,train/mean_reward,0.5580804347991943
4751360,1670.567,train/mean_reward,0.5561903119087219
4784128,1672.056,train/mean_reward,0.5636414289474487
4816896,1673.528,train/mean_reward,0.5661532878875732
4816896,1746.906,eval/episode_return,462.959171295166
4849664,1748.427,train/mean_reward,0.39027050137519836
4882432,1749.955,train/mean_reward,0.40175455808639526
4915200,1751.473,train/mean_reward,0.41794517636299133
4947968,1752.986,train/mean_reward,0.4369698166847229
4980736,1754.436,train/mean_reward,0.45085227489471436
5013504,1755.904,train/mean_reward,0.4567291736602783
